Rec,Inf,UID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Wage,Preferred Foot,Left Foot,Right Foot,Personality,Media Handling,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
- - -,,90037889,Conor Washington,"AM (RL), ST (C)",Rotherham,NIR,176 cm,83 kg,30,£60K - £180K,"£3,500 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,7,9,10,12,10,8,10,11,6,5,9,13,6,11,12,11,12,10,9,11,14,10,7,13,6,13,10,16,14,11,14,10,14,13,13,12,3,3,3,2,2,1,3,3,3,2,4
- - -,Inj,29194724,Antoine Semenyo,"M/AM (RL), ST (C)",Bristol City,GHA,178 cm,63 kg,22,£4.4M - £13M,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,11,11,13,12,12,11,10,10,6,6,11,9,8,12,12,10,12,11,9,10,4,14,8,13,11,11,12,12,14,14,11,10,8,14,13,12,1,2,3,2,2,2,3,3,2,3,3
- - -,,28018621,Greg Cunningham,"D (LC), WB (L)",Preston,IRL,183 cm,70 kg,31,£160K - £475K,"£10,000 p/w",Left Only,Very Strong,Weak,Model Citizen,Level-headed,11,13,10,8,13,10,12,5,8,13,13,6,13,13,12,13,13,11,13,13,14,9,16,12,14,14,10,15,9,11,12,11,14,9,11,12,2,3,2,2,3,2,2,3,3,3,2
- - -,Wnt,30033123,Jordan Hugill,ST (C),Norwich,ENG,183 cm,64 kg,30,£1.1M,"£20,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Outspoken,6,8,11,12,11,7,14,12,5,8,12,14,10,10,16,13,18,11,12,12,16,10,8,13,7,14,8,18,12,10,12,14,12,13,13,16,2,1,3,3,2,1,3,2,1,2,3
- - -,,29157673,Harry Pickering,D/WB (L),Blackburn,ENG,185 cm,79 kg,23,£950K - £2.9M,"£5,000 p/w",Left,Very Strong,Reasonable,Professional,Level-headed,12,13,11,10,13,12,11,10,7,11,13,9,10,13,10,12,10,14,13,13,12,7,11,14,12,15,13,15,10,11,12,9,14,10,15,10,2,1,3,2,2,2,3,2,2,3,3
- - -,,28108034,Dujon Sterling,"D (RC), WB/M (R)",Stoke,ENG,180 cm,73 kg,22,£45K - £130K,"£20,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,9,10,11,7,7,9,12,7,9,9,9,9,12,11,11,11,11,10,10,10,12,12,6,11,11,10,10,13,15,11,11,11,13,14,13,13,3,3,3,3,1,3,3,3,3,3,3
- - -,,28058945,Adam Reach,"WB (L), M/AM (RLC)",West Brom,ENG,183 cm,72 kg,29,£85K - £250K,"£20,000 p/w",Left,Very Strong,Weak,Balanced,Media-friendly,10,12,10,10,8,12,12,13,8,8,12,4,7,11,7,10,11,12,11,9,14,11,13,11,10,14,11,14,11,11,13,11,12,12,13,10,2,4,3,1,1,4,1,3,3,3,1
- - -,,29086211,Jake Cooper,D (C),Millwall,ENG,201 cm,85 kg,27,£1.4M - £4.3M,"£12,000 p/w",Left Only,Very Strong,Weak,Fairly Sporting,Level-headed,3,3,10,8,8,3,16,8,5,14,11,8,14,11,11,12,15,12,13,10,14,5,14,10,14,12,11,10,10,6,10,19,14,10,18,16,2,3,3,3,2,2,3,1,1,2,3
- - -,,28055045,Todd Kane,D/WB (R),Coventry,ENG,180 cm,70 kg,28,£110K - £350K,"£6,000 p/w",Right,Reasonable,Very Strong,Ambitious,Media-friendly,11,14,10,9,10,9,9,9,7,10,8,9,11,10,13,10,11,9,11,11,14,9,10,11,8,14,7,15,13,12,12,11,15,14,15,10,3,1,4,3,2,1,1,2,1,4,4
- - -,,29073733,Ryan Woods,"DM, M (C)",Hull,ENG,173 cm,68 kg,28,£50K - £150K,"£11,500 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,12,11,11,8,14,7,11,11,4,9,15,7,9,15,11,14,11,13,13,12,9,10,12,12,10,13,12,14,9,12,13,8,16,9,11,8,1,2,3,2,3,3,2,3,3,3,3
- - -,,28109945,Michael Obafemi,ST (C),Swansea,IRL,171 cm,78 kg,21,£3.5M - £10.5M,"£10,000 p/w",Right,Reasonable,Very Strong,Balanced,Outspoken,7,7,12,13,10,7,8,10,7,5,9,11,7,12,12,12,11,12,11,12,12,12,8,14,6,11,9,15,17,15,14,6,14,16,14,11,2,1,3,3,2,3,1,1,2,2,2
- - -,,29038447,Grant Hall,D (C),Rotherham,ENG,192 cm,81 kg,30,£180K - £550K,"£12,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,4,5,9,4,10,4,13,3,8,13,12,5,13,10,9,14,13,14,12,12,14,6,14,9,14,12,10,12,9,9,11,16,11,9,14,13,1,2,2,2,3,1,3,3,1,3,3
- - -,,28120038,Tommy Doyle,"DM, M (C)",Sheff Utd,ENG,172 cm,70 kg,20,£13.5M - £41M,"£10,000 p/w",Right,Weak,Very Strong,Resolute,Reserved,14,13,11,10,13,13,7,11,5,8,14,13,12,13,13,12,13,13,12,12,16,12,14,12,11,13,14,14,13,13,13,8,13,13,13,11,1,3,3,2,4,2,3,1,1,1,1
- - -,,28048721,Daniel Johnson,M/AM (C),Preston,JAM,174 cm,67 kg,29,£900K - £2.8M,"£17,000 p/w",Left Only,Very Strong,Very Weak,Balanced,Media-friendly,9,11,12,12,16,13,6,12,6,7,16,18,10,14,10,13,8,15,10,11,11,13,12,13,9,12,15,11,13,14,13,7,13,12,13,9,2,3,1,1,2,1,1,1,1,2,2
- - -,,2000014931,Luke Mbete,D (C),Huddersfield,ENG,186 cm,83 kg,18,£4M - £12M,"£7,500 p/w",Left,Very Strong,Fairly Strong,Balanced,Media-friendly,5,8,3,8,10,2,12,8,5,12,13,8,16,12,10,11,13,11,9,9,6,5,8,8,11,10,13,11,12,12,11,13,11,10,12,13,1,2,3,3,2,1,1,1,2,3,2
- - -,Inj,89019732,Pelly-Ruddock Mpanzu,"DM, M (C)",Luton,ENG,175 cm,63 kg,28,£1.5M - £4.5M,"£6,000 p/w",Right Only,Weak,Very Strong,Fairly Determined,Media-friendly,7,7,14,8,12,7,9,12,6,12,13,8,13,13,12,11,13,9,11,10,16,13,10,12,13,14,11,17,14,13,13,10,15,14,16,17,4,1,2,3,3,2,1,2,1,2,2
- - -,,29175223,Ryan Giles,WB/M/AM (L),Middlesbrough,ENG,183 cm,70 kg,22,£4.5M - £13.5M,"£5,000 p/w",Left Only,Very Strong,Weak,Fairly Professional,"Media-friendly, Reserved",12,14,13,10,11,12,10,13,9,11,12,9,8,12,10,11,8,10,12,10,13,13,10,12,9,9,11,12,16,9,10,13,13,15,13,11,1,2,3,1,1,2,3,2,3,1,3
- - -,Wnt,49047253,Han-Noah Massengo,"DM, M (C)",Bristol City,FRA,177 cm,66 kg,20,£4.4M - £13M,"£5,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,9,10,13,7,13,9,10,7,4,11,14,11,14,14,12,11,13,14,12,12,13,13,10,12,13,12,13,13,12,14,14,9,16,13,15,12,4,3,2,3,3,3,1,4,2,3,1
- - -,,28126245,CJ Egan-Riley,"D (RC), DM",Burnley,ENG,180 cm,71 kg,19,£600K - £1.8M,"£5,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,7,9,5,6,10,8,10,7,6,8,12,4,14,12,15,7,14,10,12,14,14,5,10,8,11,13,10,15,14,10,9,9,15,13,11,7,2,1,4,3,1,1,2,3,2,3,2
- - -,,29218322,Tyrhys Dolan,"AM (RLC), ST (C)",Blackburn,ENG,171 cm,70 kg,20,£3.3M - £10M,"£5,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Media-friendly,7,9,16,11,11,7,4,9,5,5,11,7,6,12,9,10,15,10,11,9,15,13,6,11,7,12,9,16,16,16,9,7,18,11,12,9,3,3,2,1,3,1,3,2,2,2,2
- - -,,28047892,Lee Nicholls,GK,Huddersfield,ENG,196 cm,85 kg,29,£1.3M - £4M,"£12,000 p/w",Right Only,Weak,Very Strong,Balanced,Media-friendly,5,2,2,2,10,6,2,2,2,3,10,3,1,10,10,10,11,11,11,12,10,10,11,9,13,12,7,10,9,12,12,15,15,8,14,12,15,15,16,12,16,11,14,9,14,8,12
- - -,,29156396,Josh Tymon,D/WB (L),Stoke,ENG,178 cm,74 kg,23,£2.4M - £7.4M,"£10,000 p/w",Left Only,Very Strong,Weak,Spirited,Media-friendly,11,14,14,8,14,9,11,10,14,13,14,8,11,11,11,13,14,11,12,13,14,13,5,13,10,14,12,16,14,13,12,8,13,13,12,12,2,2,3,1,3,2,2,3,2,2,2
- - -,,2000019643,Fin Stevens,D (R),Swansea,WAL,173 cm,70 kg,19,£8M - £24M,"£17,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,11,12,12,8,12,8,11,8,11,11,12,6,12,12,12,12,13,12,12,12,14,11,8,7,12,12,13,13,13,13,12,7,12,13,13,11,3,3,2,2,3,3,1,1,3,2,1
- - -,,52048002,Sean Maguire,"AM (L), ST (C)",Preston,IRL,176 cm,75 kg,28,£200K - £600K,"£8,000 p/w",Right,Weak,Very Strong,Fairly Determined,Level-headed,6,9,12,12,14,9,10,11,5,5,13,15,4,13,13,14,11,14,13,12,15,12,6,15,8,15,13,16,12,13,10,10,12,12,11,10,3,3,2,2,2,2,4,2,2,1,1
- - -,,52064763,Alan Browne,M/AM (C),Preston,IRL,173 cm,76 kg,27,£1M - £3M,"£16,000 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,12,10,9,11,12,9,12,13,8,12,12,9,13,12,12,13,14,11,12,11,12,11,14,12,13,15,11,15,12,13,12,11,12,10,13,12,3,3,3,1,4,1,3,2,1,3,1
- - -,,28116394,Ellis Simms,ST (C),Sunderland,ENG,183 cm,80 kg,21,£1.2M - £3.7M,"£2,500 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,5,8,11,13,9,5,13,10,5,8,9,6,8,11,11,10,11,11,10,11,9,8,8,11,8,12,9,12,14,12,12,14,12,14,12,14,1,3,3,1,2,2,2,2,3,1,3
- - -,,28110835,Daniel Ballard,D (C),Sunderland,NIR,187 cm,85 kg,22,£4.2M - £12.5M,"£10,000 p/w",Right,Reasonable,Very Strong,Resolute,Reserved,3,4,8,6,11,5,15,8,6,12,10,7,14,11,16,12,16,13,12,11,15,9,14,7,13,16,9,15,12,10,11,14,12,13,15,14,3,3,2,3,3,3,2,2,4,1,3
- - -,Inj,29157388,Andy Rinomhota,"DM, M (C)",Cardiff,ENG,175 cm,82 kg,25,£475K - £1.4M,"£8,000 p/w",Right,Weak,Very Strong,Spirited,Evasive,9,11,11,10,13,8,9,10,12,14,13,10,13,9,15,13,16,10,13,9,17,8,13,12,13,16,9,17,13,10,10,10,18,12,16,13,4,1,3,2,1,1,3,2,2,2,1
- - -,,89063107,Iliman N'Diaye,"AM (RLC), ST (C)",Sheff Utd,SEN,175 cm,69 kg,22,£5.2M - £15.5M,"£4,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Level-headed,8,10,14,13,14,10,12,12,6,5,12,10,7,13,6,11,10,12,12,12,12,15,14,14,8,10,11,12,14,15,13,8,12,14,11,7,2,3,1,3,1,1,3,2,2,3,3
- - -,Wnt,28047559,Will Keane,"AM (C), ST (C)",Wigan,IRL,187 cm,73 kg,29,£70K - £210K,"£2,000 p/w",Right,Reasonable,Very Strong,Light-Hearted,Unflappable,8,8,11,13,13,7,14,9,3,4,13,16,4,14,4,12,10,13,12,12,16,14,11,13,8,15,13,12,10,11,13,12,10,10,12,12,3,3,1,3,3,3,3,2,2,2,2
- - -,,29087734,Tom Lockyer,D (C),Luton,WAL,183 cm,73 kg,27,£850K - £2.6M,"£3,500 p/w",Right,Weak,Very Strong,Fairly Loyal,Level-headed,5,7,10,6,12,7,15,6,6,13,12,5,15,10,8,13,13,12,12,11,12,5,14,7,14,15,8,13,9,12,12,13,16,10,15,13,2,2,1,4,2,1,4,2,1,3,3
- - -,Inj,28095345,Kean Bryan,"D (LC), WB (L)",West Brom,ENG,185 cm,72 kg,25,£180K - £550K,"£6,500 p/w",Left,Very Strong,Weak,Balanced,Level-headed,7,12,10,9,13,8,12,7,8,12,12,8,13,11,10,11,12,10,11,12,12,6,8,10,12,13,9,12,14,13,13,13,11,13,12,13,2,3,2,3,3,1,1,1,3,2,3
- - -,,85128698,Yakou Meïté,"AM (R), ST (C)",Reading,CIV,184 cm,72 kg,26,£1.2M - £3.6M,"£15,000 p/w",Left Only,Very Strong,Weak,Resolute,Level-headed,9,12,12,13,9,6,16,11,8,6,11,15,6,13,15,10,18,10,11,9,16,10,8,12,8,12,10,17,14,12,13,15,14,15,12,17,1,3,1,2,4,3,3,3,1,1,2
- - -,,29091532,Sam Gallagher,"AM (RL), ST (C)",Blackburn,ENG,194 cm,79 kg,26,£1.1M - £3.2M,"£15,000 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,7,11,12,12,9,7,13,11,7,7,9,10,8,11,8,12,10,11,12,10,12,7,7,11,10,15,11,15,13,13,11,15,14,14,15,15,2,4,4,2,1,3,1,1,2,3,3
- - -,Wnt,29153475,Tom McIntyre,D (LC),Reading,SCO,185 cm,82 kg,23,£850K - £2.6M,"£4,000 p/w",Left,Very Strong,Weak,Fairly Loyal,Level-headed,5,9,8,8,13,6,15,7,14,12,12,11,14,11,13,12,17,13,11,10,14,4,12,9,12,14,9,14,11,11,12,13,14,11,14,14,3,2,2,2,2,3,1,1,2,3,2
- - -,Wnt,29156100,Lewis Travis,"DM, M (C)",Blackburn,ENG,183 cm,67 kg,24,£2.5M - £7.6M,"£10,000 p/w",Right,Reasonable,Very Strong,Perfectionist,Level-headed,7,10,10,7,11,7,12,9,7,12,12,7,15,12,17,13,19,10,11,12,18,9,15,11,12,14,12,18,12,12,12,12,16,12,18,13,1,1,3,1,3,2,1,1,2,3,2
- - -,,61033344,Jay Fulton,"DM, M (C)",Swansea,SCO,183 cm,78 kg,28,£375K - £1.1M,"£10,000 p/w",Right,Weak,Very Strong,Spirited,"Unflappable, Media-friendly",9,11,12,12,12,9,13,9,8,10,12,10,15,13,15,12,17,12,11,13,10,12,12,11,13,13,12,12,10,11,12,13,8,10,11,14,1,1,3,1,2,3,1,2,1,3,2
- - -,Wnt,61060994,Liam Lindsay,D (C),Preston,SCO,193 cm,79 kg,26,£800K - £2.4M,"£10,000 p/w",Left,Very Strong,Reasonable,Balanced,Level-headed,5,6,9,8,11,8,15,7,9,13,11,6,13,12,13,12,14,13,14,13,12,6,13,11,13,13,11,14,7,11,14,14,13,10,14,13,2,3,1,2,2,3,3,3,1,3,4
- - -,,61062739,Greg Docherty,"DM, M (C)",Hull,SCO,177 cm,68 kg,25,£220K - £650K,"£7,000 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,11,9,13,12,12,11,9,11,3,11,13,8,12,12,10,11,12,10,11,10,10,9,12,13,12,17,12,15,12,12,11,10,13,12,12,12,3,3,4,1,3,1,2,2,2,1,2
- - -,Wnt,15020308,Kenny Dougall,"DM, M (C)",Blackpool,AUS,184 cm,78 kg,29,£190K - £600K,"£4,000 p/w",Right,Reasonable,Very Strong,Fairly Determined,Level-headed,12,8,11,7,11,11,12,10,3,11,11,10,14,11,15,11,14,11,12,10,15,6,13,9,11,14,11,15,11,15,12,11,14,11,14,12,1,2,1,3,2,4,2,2,2,3,1
- - -,,29175620,Tom Holmes,D (RC),Reading,ENG,185 cm,94 kg,22,£2.5M - £7.4M,"£3,000 p/w",Right,Reasonable,Very Strong,Resolute,Level-headed,7,9,9,8,12,10,13,9,14,14,11,12,13,9,15,9,17,12,10,9,16,7,15,10,12,14,8,15,11,11,10,14,14,12,13,15,1,2,3,1,2,3,2,2,2,1,1
- - -,,28097983,Jake Clarke-Salter,D (C),QPR,ENG,188 cm,77 kg,24,£425K - £1.2M,"£10,000 p/w",Left,Very Strong,Fairly Strong,Balanced,"Outspoken, Media-friendly",7,6,7,7,11,7,13,5,7,12,11,7,11,12,13,11,12,10,12,11,14,5,13,8,12,13,10,13,12,12,13,14,12,12,14,14,2,4,1,1,2,1,1,1,2,3,2
- - -,,29087570,Callum O'Dowda,M/AM (RL),Cardiff,IRL,180 cm,75 kg,27,£425K - £1.3M,"£10,000 p/w",Left Only,Very Strong,Weak,Fairly Professional,Reserved,9,12,12,11,12,8,10,9,5,7,10,9,7,12,7,11,12,12,10,10,12,10,7,11,8,13,12,13,13,14,13,9,12,14,13,12,2,2,4,1,1,2,2,4,2,3,2
- - -,,15075581,Riley McGree,M/AM (C),Middlesbrough,AUS,178 cm,72 kg,23,£2.3M - £6.8M,"£7,000 p/w",Left,Very Strong,Fairly Strong,Balanced,Level-headed,11,11,12,11,13,10,8,12,5,8,12,8,8,13,8,12,14,13,11,13,11,13,7,14,11,13,13,12,11,13,10,9,12,12,14,11,2,4,3,2,2,3,3,3,1,1,1
- - -,Inj,28081631,Fankaty Dabo,D/WB (RL),Coventry,ENG,181 cm,75 kg,26,£750K - £2.2M,"£5,000 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,8,11,12,10,11,10,9,6,11,11,12,8,13,11,13,9,12,11,10,9,14,8,15,11,11,14,7,13,15,12,12,6,16,14,12,10,2,1,3,4,3,2,1,4,1,2,1
- - -,,29126223,Luke Amos,"DM, M (C)",QPR,ENG,179 cm,72 kg,25,£750K - £2.2M,"£7,500 p/w",Right,Reasonable,Very Strong,Fairly Professional,Reserved,8,7,11,10,12,7,8,8,5,11,13,8,12,13,11,15,13,14,11,12,12,8,11,11,12,15,11,15,12,13,13,9,13,13,14,11,2,1,2,2,3,1,3,1,3,2,3
- - -,,2000047226,Brooke Norton-Cuffy,D/WB (R),Rotherham,ENG,181 cm,76 kg,18,£4.4M - £13.5M,"£8,000 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,10,11,11,6,12,6,10,7,10,10,11,6,12,12,10,12,11,10,11,9,13,8,8,9,9,13,7,14,14,13,12,13,13,14,12,12,3,3,3,1,1,3,2,1,1,3,3
- - -,,29142089,Scott Wharton,D (C),Blackburn,ENG,188 cm,65 kg,24,£1.8M - £5.2M,"£5,000 p/w",Left,Very Strong,Weak,Fairly Professional,Reserved,5,8,7,7,12,8,16,5,7,14,11,7,11,11,14,11,15,13,12,12,12,5,14,9,14,12,11,11,11,12,13,15,14,12,13,13,2,2,3,2,1,1,2,1,2,1,3
- - -,Inj,95031723,Ebou Adams,"DM, M/AM (C)",Cardiff,GAM,173 cm,64 kg,26,£300K - £900K,"£5,000 p/w",Right,Weak,Very Strong,Resolute,Outspoken,6,7,10,6,10,6,12,7,5,11,10,6,15,9,12,13,15,9,9,9,17,8,12,8,10,12,11,16,13,13,11,16,15,12,16,17,2,1,2,3,2,1,2,3,3,3,3
- - -,,30026218,Aden Flint,D (C),Stoke,ENG,199 cm,83 kg,32,£100K - £300K,"£10,000 p/w",Right Only,Weak,Very Strong,Balanced,Outspoken,4,6,5,10,10,5,15,5,6,14,10,9,14,9,14,11,16,11,14,11,14,4,15,10,13,14,5,14,9,9,12,16,12,9,13,16,1,2,1,2,2,2,3,2,1,1,3
- - -,Lst,35017446,Patrick Bauer,D (C),Preston,GER,194 cm,88 kg,29,£600K,"£10,000 p/w",Right Only,Weak,Very Strong,Fairly Professional,Reserved,2,3,7,6,11,4,15,4,8,13,10,8,14,10,11,13,13,11,13,13,14,4,16,8,13,15,8,13,8,9,14,16,14,8,14,15,1,1,3,3,2,3,3,3,3,4,3
- - -,,29198195,Matthew Sorinola,D/WB/M (RL),Swansea,ENG,171 cm,62 kg,21,£1.6M - £4.7M,"£1,700 p/w",Right,Reasonable,Very Strong,Balanced,Media-friendly,8,10,13,7,14,7,10,8,10,8,12,6,10,12,10,10,10,11,10,9,12,10,3,12,9,12,12,14,14,13,14,6,10,13,14,6,3,1,2,4,4,2,1,3,1,2,3
- - -,,43318440,Bambo Diaby,D (C),Preston,ESP,186 cm,80 kg,24,£200K - £600K,"£6,000 p/w",Right,Weak,Very Strong,Balanced,Level-headed,6,6,7,7,9,7,14,8,11,12,10,9,13,9,13,12,14,9,11,9,14,7,12,7,12,14,9,12,13,12,13,14,12,13,13,16,1,1,4,2,3,2,2,1,1,2,4
- - -,,19290889,Gabriel Sara,M/AM (C),Norwich,BRA,176 cm,78 kg,23,£5M - £15M,"£30,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,12,12,13,12,13,13,14,15,11,8,14,12,7,13,11,13,10,13,13,13,11,13,11,13,8,13,13,14,14,14,12,9,14,13,14,12,3,4,1,2,1,2,2,3,1,1,3
- - -,,28000463,David Button,GK,West Brom,ENG,192 cm,84 kg,33,£650K - £2M,"£10,500 p/w",Right,Reasonable,Very Strong,Fairly Professional,Media-friendly,3,3,3,1,9,8,7,3,1,1,10,2,2,9,7,11,12,10,13,10,14,4,11,8,11,12,9,12,11,13,12,16,15,9,12,12,14,11,13,6,14,14,12,8,14,13,13
- - -,,28000479,Frank Fielding,GK,Stoke,ENG,186 cm,77 kg,34,£14K - £40K,"£3,500 p/w",Right Only,Weak,Very Strong,Balanced,Level-headed,4,3,3,1,5,6,1,1,2,2,7,3,1,6,7,12,15,9,12,11,14,1,12,2,13,12,5,10,10,13,11,14,13,7,14,12,12,11,11,13,12,12,12,8,12,8,12
- - -,,28017279,Danny Batth,D (C),Sunderland,ENG,191 cm,90 kg,31,£40K - £120K,"£8,000 p/w",Right,Weak,Very Strong,Fairly Professional,Reserved,2,4,6,8,10,4,16,4,5,14,10,6,14,8,15,8,18,11,13,11,10,2,15,5,11,16,6,10,8,8,14,16,16,8,14,17,1,2,3,1,3,3,1,3,1,2,2
- - -,,28017285,Scott Malone,"D/WB (L), M (LC)",Millwall,ENG,189 cm,75 kg,31,£85K - £250K,"£10,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,13,13,12,12,11,13,11,14,12,12,10,8,11,11,11,12,11,12,10,11,13,12,8,12,12,13,12,12,12,13,12,11,14,11,13,11,2,1,3,1,1,3,3,1,3,1,4
- - -,,28047408,Jake Bidwell,"D (LC), WB (L)",Coventry,ENG,183 cm,78 kg,29,£375K - £1.2M,"£9,500 p/w",Left Only,Very Strong,Weak,Resolute,Reserved,11,14,11,7,10,11,13,6,12,12,8,11,13,11,16,12,17,9,12,11,16,7,10,11,10,14,8,16,11,12,13,13,15,13,16,14,2,3,2,2,4,3,3,3,3,4,1
- - -,,28048260,Curtis Nelson,D (C),Cardiff,ENG,187 cm,88 kg,29,£850K - £2.6M,"£12,000 p/w",Right,Reasonable,Very Strong,Driven,Level-headed,5,9,9,6,11,5,14,5,10,12,8,5,12,9,14,12,14,11,12,11,18,6,11,7,12,14,8,14,13,13,14,14,14,13,14,14,3,1,3,3,3,1,2,2,1,1,1
- - -,Wnt,28049312,Jordan Archer,GK,QPR,SCO,190 cm,86 kg,29,£26K - £80K,"£3,500 p/w",Right,Weak,Very Strong,Balanced,"Outspoken, Media-friendly",3,2,3,3,4,8,3,3,3,1,10,4,2,7,12,10,12,10,9,9,12,4,5,3,16,10,9,10,12,15,15,14,14,12,16,13,13,9,9,9,11,11,14,9,15,14,9
- - -,,28051665,Conor Townsend,"D (LC), WB (L)",West Brom,ENG,183 cm,79 kg,29,£1M - £3M,"£15,000 p/w",Left,Very Strong,Reasonable,Balanced,Media-friendly,7,12,12,7,11,12,10,10,11,12,13,8,13,11,8,12,12,11,14,12,13,5,11,12,14,12,11,14,11,12,11,11,14,12,15,12,1,3,3,3,2,1,3,3,1,1,1
- - -,,28064015,George Honeyman,M/AM (C),Millwall,ENG,173 cm,64 kg,27,£2M - £5.8M,"£10,000 p/w",Right,Fairly Strong,Very Strong,Fairly Loyal,Level-headed,13,13,13,12,13,13,5,11,10,8,16,12,7,11,7,13,12,13,10,9,12,12,13,14,11,16,16,17,11,12,11,7,13,11,14,8,2,1,2,2,4,1,2,3,1,3,2
- - -,,28066613,Cauley Woodrow,"AM (C), ST (C)",Luton,ENG,184 cm,74 kg,27,£475K - £1.4M,"£8,000 p/w",Right,Reasonable,Very Strong,Balanced,Level-headed,12,9,11,13,12,12,13,12,7,7,11,14,7,13,10,13,10,14,12,13,12,10,11,13,9,12,12,11,12,12,13,11,15,12,14,10,2,2,3,2,2,1,2,1,2,2,2
- - -,,52064664,Ryan Manning,"D (LC), WB (L)",Swansea,IRL,173 cm,75 kg,26,£750K - £2.2M,"£12,000 p/w",Left Only,Very Strong,Weak,Balanced,Media-friendly,11,12,12,8,12,13,9,12,4,11,12,14,14,13,16,12,15,12,9,11,13,13,10,11,11,13,12,15,12,13,9,9,14,11,15,11,4,1,1,3,3,2,2,4,1,1,3
- - -,,28081135,Lynden Gooch,"D/WB/M (R), AM (RC)",Sunderland,USA,172 cm,69 kg,26,£450K - £1.4M,"£7,500 p/w",Right,Fairly Strong,Very Strong,Balanced,Media-friendly,12,10,13,11,12,10,4,9,7,9,11,14,6,13,9,9,13,10,11,9,10,14,8,12,8,7,12,15,14,12,12,5,12,13,10,11,3,1,1,2,1,3,1,2,4,2,1
- - -,,28090676,Ryan Ledson,"DM, M (C)",Preston,ENG,181 cm,64 kg,24,£300K - £900K,"£6,000 p/w",Right,Weak,Very Strong,Balanced,Outspoken,7,7,9,8,13,11,11,12,5,9,13,8,12,13,16,13,14,13,11,12,13,10,12,11,14,14,15,16,11,12,12,9,10,10,13,11,3,3,2,3,1,1,2,1,1,2,2
- - -,,28090681,Joe Williams,"DM, M/AM (C)",Bristol City,ENG,178 cm,64 kg,25,£475K - £1.4M,"£10,000 p/w",Right,Fairly Strong,Very Strong,Resolute,Reserved,12,11,10,8,13,9,10,8,5,11,12,9,12,13,15,13,14,11,11,12,15,10,10,10,12,16,11,15,12,12,12,11,13,11,14,12,1,2,3,1,1,2,1,3,3,1,2
- - -,,28098307,Elijah Adebayo,ST (C),Luton,ENG,190 cm,82 kg,24,£2.3M - £7M,"£3,000 p/w",Right,Weak,Very Strong,Balanced,Outspoken,6,7,13,14,13,8,15,9,6,9,10,7,9,12,10,12,12,13,12,12,11,6,7,10,9,11,8,14,14,13,12,15,11,14,15,14,3,2,3,1,4,3,1,1,3,2,3
- - -,Wnt,28100148,Callum Connolly,"D (RC), DM, M (C)",Blackpool,ENG,183 cm,70 kg,24,£220K - £650K,"£5,500 p/w",Right,Reasonable,Very Strong,Fairly Loyal,Level-headed,5,9,8,11,11,12,13,13,9,13,11,6,14,11,15,11,12,11,11,11,14,6,13,9,12,13,10,14,11,11,11,12,13,11,14,13,1,3,4,1,3,1,1,1,1,2,3
- - -,,28100212,Cédric Kipré,D (C),Cardiff,CIV,194 cm,106 kg,25,£850K - £2.6M,"£12,000 p/w",Right,Weak,Very Strong,Resolute,Reserved,4,7,13,7,12,6,12,9,5,12,13,8,12,11,12,12,13,12,11,11,16,9,9,7,14,11,10,11,10,11,11,14,12,12,13,18,2,3,1,2,2,2,1,2,1,2,2
- - -,,28101021,Sam Field,"DM, M (C)",QPR,ENG,184 cm,73 kg,24,£1.1M - £3.2M,"£6,000 p/w",Left,Very Strong,Fairly Strong,Fairly Professional,Reserved,9,11,10,10,13,11,12,10,6,10,14,11,13,14,13,14,13,15,12,10,12,10,11,7,13,15,13,14,11,11,12,11,11,12,12,10,3,1,3,2,1,1,2,4,3,3,3
